text_id,author_id
6167905,2575058
6167940,2575058
616894,18537
6170397,2163336
6170414,1767541
6174396,93191
6174739,2334035
617477,5389
6174888,2424099
6175400,2111502
6176276,1845678
6176528,1586883
617809,46672
6178301,1715532
6179445,2245031
6179828,469825
6179967,2006442
6181012,1835528
6181570,2474126
6181605,42154
6181668,42154
6181748,42154
6181798,42154
6181909,42154
6181933,1661620
6182064,42154
6182404,42154
6182953,1509834
6183309,1547928
6183489,409645
6184351,1947111
6184555,1517132
6185373,1739257
6185704,2559187
6185895,678686
6185922,2559187
6185938,2559187
6187142,2053740
6187561,409645
618950,66869
6192030,2564167
6193151,2031891
619335,142221
6193847,870361
6194586,1288754
6194623,274537
619468,106764
6194698,1974026
6195014,1573212
6196013,1727793
6198105,2563828
6198516,1743806
6198990,2563828
6199078,332458
6199743,690702
6201145,2448004
6203184,2439672
6203957,2334035
6204075,2529826
6205858,2053168
6206221,2260395
6206239,1205784
6206750,1938189
6207268,1186424
6207964,1914048
6208437,1934224
6209573,1743806
6212633,2428221
6212685,2487358
6212791,52475
621318,65334
6214859,1011764
6216123,2414661
6216837,1743806
6217375,1908432
6217504,7658
6217875,1183592
6218330,1748189
6218397,282823
6219962,2329841
6220704,952837
6223725,120662
6223873,948582
6224425,1216208
6225245,1692051
622576,226939
6226034,2428221
6226380,2461763
6229190,2474126
6229834,18791
6231099,61164
6232330,2474126
6232755,42154
6233151,2531187
6233165,2531187
6233700,2472409
6233981,102567
623509,226939
6235116,2329841
6235613,806960
6236361,2490734
6236379,2490734
6236646,1202541
6236647,82708
623733,172037
6237775,2490734
6237789,2490734
623832,77703
624020,226939
6241179,1130428
6241416,1859161
6241778,2261020
6242133,1067675
6242701,354369
6243918,7658
6244158,1061218
624431,28848
6244888,1059818
6247407,765296
6247538,2610813
6250545,547936
6252671,1028904
6253317,2418135
6253460,2474126
6253925,453123
6254512,1911344
6254693,99167
6255463,2490734
6256065,1627296
6256075,1627296
6256468,2490734
6256724,768668
6257401,7658
625857,250211
625885,250211
625925,250211
6259282,1077592
6259359,436909
6261184,1743806
6262047,764547
6262260,1619192
6262476,1156110
6264718,2159524
6265152,2619325
6265511,7658
6267185,2620314
6267205,2620314
6268312,1398086
6268568,2260395
6268768,2620314
6269132,512942
6270048,53542
6270948,1205784
62723,8224
6273080,2439672
6273697,948582
6274986,1836475
6275050,1158495
6277523,2542919
6280429,53542
6281587,1586131
6282130,236042
6282305,909302
628328,117252
6283818,2027553
6283969,1183592
6284360,53542
6284871,2625045
6284912,1586131
6285597,236042
6286700,2260395
6287296,65399
6287570,53542
6287617,1517990
6288117,773612
6288404,1490967
6289011,1314433
6293492,53542
6294408,1725186
6295488,1476739
629617,117252
6299062,1167187
6300291,2312076
6300584,101325
6302181,248027
6303014,1743806
6303126,871250
6303378,2474126
6304242,2528833
6304442,1028799
6305358,2260395
6306150,2260395
6306670,1734509
6307767,2487358
6309861,871228
6310455,2474126
6310942,1476912
631307,244847
6313182,484651
631389,226939
6315117,2276961
6315136,7243
631514,142221
6315830,2542919
6315851,1651639
6316093,2492692
6316243,2610813
6317757,1167187
6318735,2368402
6318871,1231319
6321093,1725186
6321095,1725186
6321096,1725186
6323072,2554656
6324650,527038
6325095,396259
6328707,1330660
6328897,2309886
6329754,1951742
6329958,1476912
6331919,2614833
6332811,1919388
6332816,655927
6333534,1451471
6334619,2414661
6335046,1725186
6337662,2414661
6338409,2122313
6341241,162079
6341446,2122313
6341868,1314433
6344307,1177758
6347743,428174
6347763,428174
6348059,536718
6348681,945768
6348975,806506
6349782,6953
6349884,6953
6349942,1352947
6351208,1366444
6354494,2625045
6354590,2490734
6355244,2603823
6357607,2301568
6358480,2411092
6359644,4109
6360471,1366444
6360862,845868
636131,21762
6361727,282193
6362935,2474126
6363533,1907294
63645,25116
636608,246956
6366882,1630727
6367739,1884836
6367906,385301
636984,188229
6370330,522147
6372107,2487358
6374925,1779837
6375289,25905
6375298,101325
637535,155749
6375782,2614833
6375855,1514890
6376791,390620
6377961,1994157
6379076,2193283
6379449,616482
6380523,179842
6380735,281027
6380987,1418858
6381071,1553817
638225,168204
6383884,2379439
6384307,2379439
6384598,2502628
6384929,2490734
6384935,2490734
6384943,2490734
63875,4556
6387789,2379439
6387918,2379439
6387955,2379439
6389141,2448004
6390694,845114
639122,57453
6392667,2406888
6394436,122704
6394480,2204341
6394496,2279087
6395359,2461962
6398093,2461962
6398840,2406888
6401625,766145
6403229,2190362
640365,179358
6404163,697596
6404499,1841692
640520,147155
640585,246956
6406051,279925
6406207,837398
6407076,1051420
6407227,1930827
6407395,522147
6408132,2528833
6408979,1651982
6409126,1821514
6409883,806506
6410842,1961537
6411778,1930827
6412463,1872931
6412736,2678059
641319,36051
6413378,523849
6415481,412975
6417499,98667
6417899,1938189
6418000,1514890
6421935,2190362
6422208,247753
6422243,2474126
6422696,1650505
6422850,1072222
6423623,646953
642448,241096
6425143,125758
6425719,2071561
6426646,1169365
6427089,2406888
6427379,1701348
6428271,54281
6428480,11977
6428603,173154
643041,117252
6430462,1701348
6430910,231819
643130,65334
6431346,2147221
6432659,2709535
6433284,1765714
6433994,2620202
6434054,1645110
6434133,646953
643547,30124
6435622,2116031
6436096,2709535
6436563,1177758
6436893,247753
6439071,1547928
6439406,2542919
6440697,1650505
6445536,2490734
6445558,2490734
6445588,2490734
6445610,2490734
6445624,2490734
6446088,2111502
6447587,2535443
644973,91902
645003,117252
6450034,656345
6452466,2603823
6454588,2270693
6454693,453123
6454878,1288754
6455017,2680053
6457389,875215
6457631,760201
6458474,326877
6459504,2406888
6459702,2564167
6460234,2245031
6461000,1170418
6461426,153015
6461980,1869403
6462286,1738660
6462826,2603823
6463265,2620202
6464391,1573212
6464574,1558486
646512,117252
6466665,224473
6467854,1884836
6468714,2379439
6469472,97204
6470219,1130428
6471180,2016163
6471182,2182015
6471533,1604503
6472158,2726699
6472200,2726699
6473117,2680053
6474395,2420491
6475395,2563828
6475430,2614833
6475492,1845678
6475508,1152176
6475785,137482
6475830,2182015
6478580,2465956
6479308,42567
6481812,1418110
6482011,2680040
648384,122782
6486214,4109
648666,244567
6487939,828978
6488608,1835825
648894,149636
6489146,2554656
6489371,11977
6490432,1216510
6492065,258369
6493122,2726555
6493464,2329498
6495858,264108
6496711,2260395
6498632,522147
6499318,2420491
649952,226939
6499866,1009632
6499889,213343
6503042,137482
6503181,1734509
650366,246956
6505402,1074734
6505650,1092198
6510529,2027553
6510849,779890
6511818,1232683
6512381,1567905
6512624,484651
6514036,1502610
6514317,66744
6514974,105044
6515014,1450280
6516828,2279087
6517390,2414661
6518454,2684058
6518976,1631919
6519983,1752792
6520037,40239
6520977,1429642
6523230,264108
6523446,2136939
6523899,609228
6525751,236042
6527029,257466
6527294,2490734
6527331,2490734
6527351,2490734
6527361,2490734
6527381,2490734
652893,258942
6530492,158238
653164,3341
6531976,158238
6532985,158238
6534341,2492692
6535101,1074734
6535821,2765524
6536020,1895586
6537081,984539
6538040,9598
6538128,2489592
653845,76550
6540614,2619325
6541149,2762004
6541604,1869403
6541687,301097
6541897,1303104
6542414,9598
654278,36051
6542983,383274
6543479,764547
6544421,91275
654458,246956
6545435,11977
6548694,2726555
6548847,2762004
6551854,810661
6552988,1231988
6554214,1130756
655443,133701
6554618,2480595
6555236,2680040
6556439,58904
6556462,2762004
6556705,1588539
6556720,1864625
6558163,453123
6558170,2639655
6558171,1776890
6559442,1748189
6562014,2562720
6565468,2557696
6565613,2289907
6566254,2247212
6567254,158693
6568675,469105
6572047,1846730
6572759,469105
6573082,2439672
6573533,1008041
6574964,2680040
6575061,3010
6577607,1869403
6579167,179842
657927,233382
6580444,2557696
658054,107130
6580853,1508451
658110,258942
6581589,2582266
6582296,2428221
6582737,2163336
658345,147155
6583476,2053740
6584148,1247167
6584495,2582266
6585367,2465956
658667,138062
6586791,2136939
6586954,392703
6587713,646275
6587852,2053168
6588019,2528833
6588051,2175785
6589072,2053168
6589194,2053740
6590360,2620202
6594050,2439672
6594663,2528833
6595113,646275
6595353,2637828
6596572,2353065
6597024,2020905
6597997,2439672
6599754,127862
6600121,923747
6600919,2609403
6601323,646275
6601539,2182015
6603730,1420695
6605340,2762004
6605979,2418135
6607729,1739918
6608694,871250
6608914,2279087
6609130,717908
6609386,1792592
6609796,2439672
6611459,2389407
6612307,2807172
6612437,2807172
6612453,2807172
6612493,2807172
6612567,2807172
6612937,646275
6613909,2294205
6614607,1067835
6615687,1574455
6617214,2680040
6618496,2532578
6619439,2811238
6619664,2582266
6619871,2726699
6619883,125830
6620663,1017916
662123,8508
6621807,481548
6622346,2204341
6623076,1835825
6623276,2724734
66240,26048
6624089,2548297
6624674,1671945
6627217,2807172
6627221,2807172
6628241,512942
6628250,2270693
6629144,2811238
6631185,969326
6633085,2439672
6633272,885676
6633474,2603036
6633985,1788025
6634031,2609403
6634035,100091
6634160,3010
6634172,2492692
6634187,3010
6634199,3010
6634203,3010
6634390,285521
6635665,1502823
6636142,2502628
6636292,1595188
6636430,2729715
6637295,2811238
6638683,532951
6638822,2489592
6639057,2027532
6641054,2678138
6643534,689950
6644718,1231988
6645556,2680040
6646049,325313
6646718,172037
664696,226939
6647315,1085540
6647489,1085540
6647722,2517556
6647768,1085540
6647803,1085540
6647811,1085540
6647829,1085540
6647852,1085540
6648774,592888
6648912,104837
6649087,2808475
6649418,2680040
6649588,531687
6649601,531687
6649757,2053740
6651091,137451
6651259,2066203
6651304,7965
665361,179358
6654237,1169205
6654794,2548297
6656110,1384362
6656412,1330660
6657084,2807172
6657175,35503
6659523,1994157
6659831,2807172
6660252,346167
6660971,119601
6661678,2517556
6661824,2071561
6662236,2295418
6662605,105044
6663648,1132654
6663873,1072222
6664175,1421763
6664458,2409784
6664576,2807172
666601,133701
6666749,1009632
6667503,1152176
66679,7286
6667909,22387
6667955,22387
667117,106764
6671412,2682405
6673915,1846730
6676085,2807172
6676251,49667
6677205,2708910
6677330,2266434
6677947,2822020
6677950,2822020
6678031,275832
6678046,275832
6678762,804621
6679432,2175785
66815,26615
6681506,656345
6682165,2413956
6682739,275832
6682779,2807172
6682927,481548
6682937,2839154
6684257,1420695
668577,77703
6686095,656345
6686772,2266434
6687329,539393
6688833,1456395
6689189,2147221
6689584,1456395
6690454,137451
6692842,1496571
6693548,464011
6693806,183375
6696005,1811383
6697833,2680040
66981,26701
6698350,2667535
6698474,2517556
6698673,2122313
6699119,169939
6699287,169939
6699619,2562720
6701267,2053168
6701715,464011
6701784,93191
6702732,1358889
6702771,1358889
670332,246956
6703563,1456395
6703606,2726699
6704228,331230
6706018,464011
670684,179358
6707500,1456395
6707530,2848260
6707944,2808475
6707989,2808475
6708002,2808475
6708589,126017
6709767,185042
6710130,1771700
671063,8508
6711088,1864625
6711211,646275
6711695,1866418
6713087,2586652
6713714,2562720
6714070,1527672
6714779,1032
6715418,2586652
671636,78127
67178,26701
6718671,2860547
6718807,976525
6718823,1174764
671963,183036
672003,47107
6722233,2860547
6722240,2860547
6722246,2860547
6723687,2859601
6723839,264108
6726558,2175785
6726567,1384362
672823,210915
672826,14961
6728396,2860547
6729303,1676234
6731986,2517556
6732226,773612
6732881,2359622
6733549,1517132
6735536,1502823
6736043,922
6736078,922
6736121,163446
6736659,1490967
6736675,2301568
6736911,2465956
6737566,2860547
6737665,1091303
6737885,2223510
6738917,2152668
6739957,464011
6740207,2678138
6740440,2860547
6740695,2175785
6742003,2494660
6742362,2680040
6742872,1908432
6743040,1840162
6743064,1567905
6743211,2860547
6743695,948582
6745550,2680040
6746453,730677
6747277,2450083
6747475,1083367
6748951,1848553
6749383,430
6749393,743697
6750032,922
6751807,354369
6752128,169939
6752130,169939
6752770,1867952
6755249,2756567
6756276,2859601
6756628,2414992
6757502,2175785
675785,185042
6758894,2860547
6760008,247753
6760514,976525
6761848,1729087
6762357,2860547
6763688,2837714
6764603,2837714
676545,100414
676548,100414
6768256,2053168
6769014,192734
6769406,2159524
6770563,2163336
6772348,1535385
6774812,1398086
677611,71271
6778255,976525
6781924,912751
6783910,2474126
6784072,2409784
6784359,2680040
6785468,1384362
6785844,2122313
6787764,1156110
6788700,2860547
678982,110822
6790272,2489592
6791077,2494660
6792162,54281
6792453,2234004
6796771,647416
6797178,2344232
679751,42893
679998,46672
6803177,2182015
680332,244847
6803359,382270
6804050,512942
6804764,1701348
680676,120636
6807501,1588539
6808515,247753
6808991,3999
6809146,193328
6811174,2901906
6811281,11977
6812810,154907
6815579,2799181
6815631,647678
6815812,2753697
6816073,2799181
6816111,2195077
6816740,1961537
6818825,1651982
6819360,48707
6819841,1502610
6820957,2872304
6820987,2872304
6821007,2872304
682248,270374
6824097,1586883
6825130,1729087
6826391,121669
682660,73005
6827278,331230
6827602,1283273
682800,14961
6828242,2461769
6829498,1880746
6831150,2192108
6831290,2353065
6831495,2908815
6831910,2807172
6833576,2393328
6833808,236042
6834286,2428221
6837793,5671
6838323,2724734
6839161,2031891
6840656,2214083
6840807,1596036
6842596,2769581
6843676,272747
6844030,2086381
6844162,153015
6846334,1604296
684760,270374
6851130,2359622
6856351,2115189
6858665,2086381
6859094,2765524
6860011,1547800
6860591,1321457
6861089,2122313
6861131,2353065
6864214,436243
6864698,1792592
686598,157117
6866110,439353
6867451,1704686
6867546,192734
6873483,60235
6874927,439353
6876437,60235
6876915,60235
6877511,2580194
6878537,2639655
6879862,2220609
6879871,2668637
6880436,1377551
6881169,2115189
6882826,2071561
6883439,2321169
6883445,1604296
6883649,1913814
688698,244567
6887819,2356242
6890940,2678708
6892371,2946303
689584,47618
6896072,2053168
6896882,2115189
6898069,2461769
6902185,2115189
6902480,2300562
6903893,2115189
6905142,384317
6906791,2115189
6908640,1948868
6909198,1053876
6910284,2115189
6910341,1450942
6911259,2115189
6911880,1572377
6912402,1083367
691383,212443
6914323,410933
691482,111053
6915402,2668637
6915895,1130756
6916118,2115189
6916990,2528833
6917083,1780439
6917347,2461769
6917673,1334639
6918097,1334639
691823,8101
6919333,1572377
6921166,2871358
6924391,2883427
6925583,2472622
6925765,1934224
6927666,60235
6928681,2580194
6928793,1859161
6929426,2115189
6930266,2304571
6933461,247753
6935315,2165358
6940040,1509834
6942887,895224
6945222,2853068
6946018,2103017
6946119,2678059
6946929,359898
6947418,693619
6947927,247753
6948413,1721533
6948871,233358
6949561,1509834
6949660,65770
6950345,2603036
6952061,247753
6952525,1282946
6953930,247753
6954600,60235
6954627,1509834
6954644,60235
695973,274005
6960120,153015
6960455,1948868
6961145,2428221
6964438,2955157
6964966,193255
6965361,60235
6965663,60235
6965869,2071561
6966001,1780439
6966126,1780439
6966253,169939
6966520,169939
6966526,169939
6966531,169939
6966674,2729715
6968660,1502823
6969922,133664
6970218,60235
6970624,2046472
6972461,2985464
6972547,656345
6972567,656345
6972712,2985464
6972975,2115189
6973389,70398
697425,243879
6974994,247753
6975508,1884836
6976176,1366444
6976212,2985464
697635,137864
6976378,1067675
6976409,2018141
6978648,247753
6979121,247753
6979900,2517556
6980636,359898
6981396,1334639
6981604,2639655
6981672,2726555
6984371,2985464
6984516,2985464
6984703,895224
6985834,2955157
6986347,1954293
6986508,2955157
698727,275832
6991887,1517132
6992589,2046472
6992629,1574455
6993160,2532578
6993343,1133869
6993687,841556
699472,185042
6995355,1146749
6995808,2264908
6995875,563422
6996612,18936
6998565,2115189
6999418,1077747
7002978,965637
7003103,965637
7003155,965637
7003606,2808475
7004182,1884836
7004378,2532578
7004451,384369
7007533,2610403
7007743,2797023
7008394,3003226
7008467,3003226
7008555,359898
7008772,2247212
7012929,2853068
7013978,209097
7015117,192734
701623,149636
7017601,2930771
7018352,1630691
7018763,2416002
7021117,2993305
7023149,1727574
7023973,1170418
7024828,1130428
7026897,850215
7026985,1170418
7027004,1234828
7028346,2393328
7030314,209097
7030950,60235
7031274,60235
7032003,656345
7032652,1509834
7035410,2797023
7035494,2220221
7036097,2432114
7036379,41120
7040810,2006442
7041225,1430969
7041669,850215
7042438,35975
7043376,816564
7043647,697596
7044371,2771920
7045184,3021018
7046589,656345
704768,265127
7047778,2566124
7049061,2835362
7053106,2808475
7054511,2287864
7056089,1170418
7058579,135713
7059790,2835362
7059834,1396
7060841,2682405
7061550,31474
7061634,1130428
7062560,1588539
7064050,1742446
7064404,1060214
7066752,198801
7067748,439353
7067800,439353
7068649,1257181
7069210,1130428
7069307,700063
7072912,1729876
7074553,1740505
7075206,2993305
7075777,3036311
7080760,3037259
7081156,2414992
7081815,2539755
7081840,2500476
7081982,1792592
7082672,523849
7083211,2116031
7083816,2993305
7083971,3021018
7084001,3040580
7084327,2753697
7085739,1130428
7086991,2993305
7088002,1835528
7088080,1232132
7088303,1232132
7090168,2071561
7090619,2270693
7091088,2057244
7092443,2532578
7095682,2455644
7095932,2300562
7096693,1498200
7097520,2262880
7097554,2247212
7100006,2317652
7100381,2903162
7103417,1854309
7106454,2918749
7107020,1972892
7108423,926680
7109993,3033635
7110376,1693423
7111046,1517132
7111118,1236511
7111584,850215
7111879,3031639
7112293,3031639
7112798,2222617
7113074,47648
7113513,1288754
7114812,1914048
7115926,824087
7115999,2807941
7118286,45066
7119942,2222617
7119964,1727574
712038,179358
7120442,3021018
7121011,120662
7121131,1264578
7121183,3021018
7121257,1444899
7121458,464011
7121732,20452
7123526,1003136
7124541,2528833
7124786,2726699
7125206,773612
7125746,2356242
7126129,114442
7128552,2761906
7130810,127431
7131416,984539
7133942,1732049
7134137,2659527
7134672,2469513
7135487,543032
7135790,50523
7136509,192734
7137158,2931545
713789,149636
7138282,2359622
7138339,1588539
7139732,749803
7140703,749803
7141291,452660
714182,244567
7144261,2903162
7144574,2931545
7144807,2761906
7144999,2639655
7146579,78285
7146671,58867
7147196,2247212
7147808,1170418
7149605,197709
7150513,3021018
7150777,3021018
7152750,236042
7155339,2535995
7156471,2415481
7156784,1564635
715769,174629
715817,60733
7158404,554731
7159374,2535995
7159754,1042886
7162236,2871358
7162913,2667269
7165100,2400636
7165156,34124
7165157,2908699
716555,130979
7165852,3021018
7167797,895004
716803,279911
7169655,3081781
7170063,949978
7170821,374505
7171166,452660
7172336,169939
7173172,1772031
7173405,1189793
7174818,1872931
7175688,1747500
7177290,405118
7178154,398421
7181228,3087251
7184270,1430596
7185047,248027
718598,282512
7187397,850215
7188967,309697
7190003,3021018
7190051,2480595
7190679,1792592
7191285,1740505
7191330,651126
7191381,2655780
7191796,2220609
7194575,945768
7197023,1161182
7199155,324691
7199293,2462975
7199658,792393
7199770,563422
7200052,177081
7200166,1351813
7200255,326311
7200570,2298338
7201050,1557686
7201419,398421
7201526,2903162
7203021,321515
7204314,1854309
720482,137864
7205558,2240044
7207959,274537
7210893,1027792
7210926,2494660
7213455,1827844
7215645,554731
7216097,2639655
7218332,3020031
7218491,2470756
7221185,8589
7221336,1183291
7221903,2338272
7222377,129836
7223059,2356242
7223108,568281
7224162,1235517
7224819,2214083
7226022,2474126
7226161,1232683
7226897,1502823
7227571,568281
7229399,2678821
7230191,1130428
7230266,2298338
7230988,2102601
7231416,464011
723292,117252
7233503,3099518
7233512,3099518
7233669,3099518
7233777,2083345
7233885,3099518
7234380,2083345
7237223,38899
7237302,137482
7237968,2678821
7238994,1835825
7239522,233755
7240338,2338272
7240971,2931545
724120,134502
7242547,2678821
7242976,2790286
7244635,2987653
7247056,1786028
7247614,2377186
7248924,12405
7249569,2835362
7250213,1017916
7251003,2356242
7251123,2298338
7251992,2908699
7253539,2480595
7253728,1900090
726050,130929
7260559,1170418
7261145,938668
7262470,5671
7262611,2801436
7262870,248027
7264853,12405
7265767,848391
7266697,2304017
7267861,3035754
7267946,2316171
7268306,949978
7268607,764547
7269807,543032
727069,243879
7270785,177228
7271776,2409784
7272229,1189793
7273837,2901855
7274969,1246045
7275350,2215872
7275423,949978
7277054,156484
727750,285408
7278642,79978
7279364,2801436
7279420,1298961
7281052,12405
7281080,12405
7281083,12405
7281102,12405
7281139,12405
7281153,12405
7281273,3032261
7282991,1429642
7283095,2474126
7284406,1744876
7287043,949978
7288678,2532578
7289450,2356242
7290260,1389976
7290850,1094789
7291462,444213
7291696,2767384
7294716,16091
7295251,2756567
7295656,949978
7296318,949978
7298887,1205784
730,209
7301067,2903162
7302084,1413943
7302940,41120
730323,136880
7303975,2738779
7305615,1693423
7306942,2931545
7307405,2018141
7308144,2532578
7309352,522147
7309948,2620380
7309968,469825
7310177,348974
7313275,2245031
731563,34124
7316081,1017916
7317608,2678059
7318426,2532578
7319052,444213
7320048,3035754
7321168,1556296
7321898,479786
7322751,2639655
7322826,2903162
7323797,1276234
7324117,2901855
7324131,1067675
7324292,229707
732539,50564
7325853,469825
732620,227617
7327167,1708494
7328671,1130428
7328812,799698
7328867,2163336
7329293,2469513
7329316,2469513
732959,285408
7330158,2122313
733030,106764
7331175,1732049
733130,106764
7332338,3158328
7332938,2400636
7333154,16091
7333313,3158328
733347,171033
7334600,41120
7335142,1323861
7336544,1631919
7337758,1661620
7337771,1412953
7337824,1661620
7340933,35975
7341868,967954
7341886,2317652
7343387,690702
7343511,1412953
7344114,2298338
7344576,810661
7344675,453775
7346740,514508
7346809,1556296
7346855,1059925
7347302,1509834
7347343,2317652
7348450,129836
7348783,2356242
7349325,3099518
7349656,1509834
7350482,1556296
7350510,3167519
735184,30124
7352016,143510
7353448,198436
7354066,1498757
7355320,17064
7355620,236042
7356813,1509834
7357737,2207054
7359807,2415481
7361000,424297
7362115,2555691
7362118,2555691
7362123,2555691
7362126,2555691
7362144,2555691
7362150,2555691
7362156,2555691
7362166,2555691
7362178,2555691
7362185,2555691
7362688,3172128
7363299,129836
7363303,1413943
736399,95430
7364270,735414
7364369,2484974
7365173,1708494
7365624,1060214
7366267,21170
7367900,2018141
736817,166254
7368408,93191
7369104,2808475
7369389,2959412
7369703,1992590
7370000,60235
7370293,1490967
7370305,2400636
7370536,3061025
7371217,1396953
7373157,469105
7374022,1739359
7374764,1604296
7375770,1060214
7377235,1404829
7378275,99653
7378335,3177709
7378829,99653
7378924,919137
7380938,949978
7381433,1412953
7381743,1130428
7381785,919137
7382512,966219
7382724,3075785
7382733,3183382
7383042,469105
7383132,2808475
7383430,2959412
7384290,1537204
7384773,3061025
7386800,18936
7387690,2234004
7388413,3183382
7389000,2498448
7389051,1071829
7390111,850215
7391193,469105
739167,277125
739186,148516
7393329,469105
7395730,1498757
7395734,1498757
7398797,2883427
7399123,84959
7399770,248877
7399859,469105
7400100,883939
7400193,1498757
7400201,1498757
7400360,8849
7402754,1840559
7405653,1384362
7406685,331230
7407387,1961537
740828,130929
7408970,114442
7410116,850215
7413753,129836
7413828,109535
7413873,2498448
7415430,2935248
7416452,1508451
7416516,2903536
7416888,2808475
7418140,3023717
7418451,553113
742025,285408
7421498,2950331
7421586,1687076
7423072,2136939
7424325,850215
7424482,2903536
7425172,3199050
7425490,3111002
742551,42893
7426037,1485709
7426905,469105
7427934,2682405
7429464,2934768
7429685,1225992
742969,157117
7429851,1012452
7430238,1698751
7430346,41120
7430764,422793
7431553,2678708
7433087,1772031
7433884,2415481
7435657,1930827
7436265,271810
7438726,2843416
7440027,452660
7441385,2873937
7442984,7658
7443241,1661620
7443292,1661620
7443577,938668
7443726,1573212
7446037,2310690
7447541,7658
7448133,2726699
7450448,1930827
7450452,2873937
7450622,1930827
7450965,2619100
745452,41740
7454563,93191
7456168,1317968
7458128,247753
7459343,1739359
7460573,339227
7460622,244567
7461034,1434992
7461287,331230
7462600,2931545
7464204,2726699
7466359,850215
7466973,2580736
7467380,2908699
7468639,3212747
7468847,746820
7469167,2987653
7469450,2234004
7470201,2931545
7470600,3087251
7471936,1661620
747204,7392
7473241,228959
7474516,151615
7475032,183868
7475048,183868
7475058,183868
7475198,183868
7475224,183868
7475361,32678
7475386,32678
7475610,12247
7475864,1930827
7476565,2566124
7477138,1060029
7479230,1572377
7479369,2901855
7479444,3172128
7479621,3226240
7479776,949978
7479920,2274772
7479959,3226240
7480620,3010
7481038,20757
7483123,436909
7483312,436909
7483523,3010
7483773,2274772
7483858,436909
7483879,1202541
7484040,646275
7485274,2670295
7486,3117
7486769,2274772
7488615,239065
7488627,239065
7489324,914090
7490261,20757
7490459,2841915
7491059,183036
7491815,849096
7492403,2808475
7493957,3010
7494172,20757
7494810,1661620
7495177,1661620
7495276,1661620
7496649,2667269
7497020,2273157
749771,212443
7498456,24856
7499836,2931545
7499872,2143802
7499923,706422
7500832,2841915
7501150,1803827
7501455,2950331
7501556,2726555
7501844,1590490
7502581,3099518
750319,55861
7503430,3010
7504572,1827844
7505626,3035754
7505693,326877
7506070,1803827
7509240,20757
7510643,1803827
7510800,2301568
7511271,3019038
7511499,2071561
7511530,609228
7512730,20757
7513346,1297876
7513711,1803827
7514605,1803827
751461,87761
7514691,1498757
7514933,348378
7517952,2163336
7518055,1297876
752053,117252
752097,52505
7522024,1400
7522293,1400
7522826,405118
7523903,3252447
7524290,2053168
7524319,751694
752443,244567
7524965,2287210
7525009,2193283
7525327,2310690
7525380,1235517
7525822,3252447
7526861,2264908
7527230,2659110
7528371,2920465
7529950,1661620
7530239,1661620
7530458,1661620
7531174,1297876
7531462,1146773
7531965,1400
7532252,1430596
7532303,1400
7534270,1352947
7534958,68080
7536035,89794
7536385,1400
7538394,1509834
7538665,422793
7538679,3007885
7540667,1588539
7540831,1866418
7542545,1202541
7543668,2045120
7545040,3007885
7545547,275832
7545699,200296
7545711,200296
7545719,200296
7546398,2321154
7546545,2321154
7546890,3212747
7547550,3255817
7548513,3007885
7549700,275832
7550147,3021018
7550155,3021018
7550178,1899808
7551186,247753
7551299,331230
7551406,645468
7551532,2934768
7551576,3199050
7552602,348974
7553255,68080
7554288,1557686
7554815,40999
7557480,2918749
755794,165368
7558253,554731
7558328,40999
7560368,3037259
7560378,2274772
7561873,3271762
7561934,3271762
7561950,3271762
7562049,3014650
7562964,285521
7563662,2394272
7563942,2539755
7564380,2215872
7564980,2808475
7565044,2931545
7567266,1412953
7568049,2812954
7568549,2732091
756879,292262
7568940,543032
7569093,2950331
7569339,2335700
7571655,211485
7573469,1951742
7574433,3051690
7576543,1532436
7576728,2790286
7577178,2207054
7577716,2843416
7579529,21170
7579681,3036311
7580288,948582
7580807,1840254
7580981,2707047
7581013,3212747
7582585,3051690
7584526,55236
7584568,1400
7584651,3204458
7585419,678115
7585698,870385
7586657,3101474
7586765,3015333
7587793,1803827
7587896,1400
7589146,909302
7589478,2021207
7590009,2008026
7591056,1400
7591313,1913814
7592082,464011
7592432,921238
7596691,324691
7596937,3190313
7597022,2503046
7597355,2995326
7597370,2239543
7597527,158238
7597658,158238
759776,32152
7598243,2321169
7599238,1532436
7602394,1396953
7602415,1358889
7602424,1358889
7602507,2182015
7603627,1854309
7604950,3230883
7605515,1146773
7606181,1502823
7606815,3020031
7607026,3281539
7607510,2987653
7608335,2563958
7608584,921238
7609251,2294581
7609343,2016163
7609863,1225992
7612792,784006
7612813,784006
7614516,1696997
7615474,2934768
7615537,1179079
7616216,3230883
761675,292262
7617791,99653
7617964,1050016
7618319,3261451
7618355,1418110
761865,134502
762042,108804
7620671,3259249
762083,108804
7621232,2364971
7621762,3300778
7621775,3300778
7622307,2222419
7622650,3170155
7623288,1604296
7623306,422793
7623739,2015004
7623805,1400
7624677,1696997
7625299,1490967
7626106,2143802
7627257,3042619
762728,118177
762773,118177
7628135,183868
7628645,590258
7629836,2707047
7630602,466406
763110,81840
7631666,2726699
7631940,1899808
7631982,1517990
7632564,837255
7632969,837255
7632978,1696997
7633172,3295489
7633657,3015333
7634532,1459760
7635162,3125586
7638352,461679
7638599,142574
763937,52505
7639604,106764
7640418,1413943
7640574,3037259
7640764,158238
7641597,3125586
7642271,3288483
7644168,1604296
7647811,837255
7649403,1112583
7652229,2934768
7653432,142574
7653719,3175988
